REGION_CODE,REGION_NAME,YEAR,MONTH,ZONE,AVG_TEMP_C,MAX_TEMP_C,MIN_TEMP_C,TEMP_RANGE_C,PRECIPITATION_MM,RAIN_DAYS,HEAVY_RAIN_DAYS,DROUGHT_INDEX,ELEVATION_M,DISTANCE_TO_COAST_KM
AR,Arusha,2021,6,Northern,21.49,23.31,16.35,6.96,213.9,5,0,1.04,920.2,469.3
AR,Arusha,2021,7,Northern,20.99,23.89,15.85,8.03,83.3,2,0,0.37,920.2,469.3
AR,Arusha,2021,8,Northern,21.49,24.87,18.76,6.11,83.3,2,0,0.37,920.2,469.3
AR,Arusha,2021,9,Northern,22.49,25.22,19.6,5.62,148.6,2,0,0.87,920.2,469.3
AR,Arusha,2021,10,Northern,22.99,25.72,21.15,4.57,279.2,4,0,1.12,920.2,469.3
AR,Arusha,2021,11,Northern,23.49,28.31,20.57,7.73,475.1,9,0,1.23,920.2,469.3
AR,Arusha,2021,12,Northern,23.69,26.32,20.8,5.52,605.7,8,2,1.26,920.2,469.3
AR,Arusha,2022,1,Northern,23.41,26.63,20.43,6.2,661.6,13,2,0.41,920.2,469.3
AR,Arusha,2022,2,Northern,23.61,25.22,21.27,3.95,581.2,8,2,0.39,920.2,469.3
AR,Arusha,2022,3,Northern,23.11,25.58,20.03,5.56,983.5,16,2,0.45,920.2,469.3
AR,Arusha,2022,4,Northern,22.41,26.02,19.77,6.25,1224.9,20,6,0.46,920.2,469.3
AR,Arusha,2022,5,Northern,21.41,22.81,18.06,4.74,822.6,15,2,0.43,920.2,469.3
AR,Arusha,2022,6,Northern,20.91,24.3,18.52,5.78,259.3,3,0,0.2,920.2,469.3
AR,Arusha,2022,7,Northern,20.41,22.97,16.45,6.52,98.4,2,0,0.0,920.2,469.3
AR,Arusha,2022,8,Northern,20.91,23.69,17.37,6.32,98.4,1,0,0.0,920.2,469.3
AR,Arusha,2022,9,Northern,21.91,24.52,18.19,6.33,178.9,3,0,0.03,920.2,469.3
AR,Arusha,2022,10,Northern,22.41,24.76,18.03,6.73,339.8,6,0,0.28,920.2,469.3
AR,Arusha,2022,11,Northern,22.91,25.18,19.17,6.01,581.2,6,1,0.39,920.2,469.3
AR,Arusha,2022,12,Northern,23.11,27.17,19.96,7.21,742.1,10,0,0.42,920.2,469.3
AR,Arusha,2023,1,Northern,24.36,26.98,21.34,5.63,913.0,17,4,0.0,920.2,469.3
AR,Arusha,2023,2,Northern,24.56,27.94,22.08,5.86,801.1,11,0,0.0,920.2,469.3
AR,Arusha,2023,3,Northern,24.06,26.38,21.42,4.95,1360.5,22,6,0.0,920.2,469.3
AR,Arusha,2023,4,Northern,23.36,25.82,19.84,5.98,1696.1,26,12,0.0,920.2,469.3
AR,Arusha,2023,5,Northern,22.36,25.71,19.49,6.23,1136.7,17,2,0.0,920.2,469.3
AR,Arusha,2023,6,Northern,21.86,24.32,18.05,6.28,353.6,5,2,0.0,920.2,469.3
AR,Arusha,2023,7,Northern,21.36,23.05,17.44,5.61,129.8,3,0,0.0,920.2,469.3
AR,Arusha,2023,8,Northern,21.86,24.6,18.67,5.92,129.8,2,0,0.0,920.2,469.3
AR,Arusha,2023,9,Northern,22.86,24.59,19.91,4.68,241.7,2,0,0.0,920.2,469.3
AR,Arusha,2023,10,Northern,23.36,27.3,20.5,6.81,465.5,5,0,0.0,920.2,469.3
AR,Arusha,2023,11,Northern,23.86,25.81,21.29,4.52,801.1,14,3,0.0,920.2,469.3
AR,Arusha,2023,12,Northern,24.06,26.17,21.42,4.75,1024.8,11,0,0.0,920.2,469.3
DS,Dar es Salaam,2000,1,Eastern,27.6,30.17,22.78,7.39,1127.9,12,1,0.0,1298.9,257.1
DS,Dar es Salaam,2000,2,Eastern,27.8,30.84,25.39,5.44,987.1,13,4,0.0,1298.9,257.1
DS,Dar es Salaam,2000,3,Eastern,27.3,30.06,24.15,5.91,1691.4,23,10,0.0,1298.9,257.1
DS,Dar es Salaam,2000,4,Eastern,26.6,29.29,22.64,6.65,2114.0,19,9,0.0,1298.9,257.1
DS,Dar es Salaam,2000,5,Eastern,25.6,27.56,23.25,4.31,1409.7,20,7,0.0,1298.9,257.1
DS,Dar es Salaam,2000,6,Eastern,25.1,28.67,22.62,6.05,423.6,7,1,0.0,1298.9,257.1
DS,Dar es Salaam,2000,7,Eastern,24.6,26.98,21.43,5.55,141.8,2,0,0.0,1298.9,257.1
DS,Dar es Salaam,2000,8,Eastern,25.1,28.68,22.19,6.49,141.8,0,0,0.0,1298.9,257.1
DS,Dar es Salaam,2000,9,Eastern,26.1,29.58,23.46,6.12,282.7,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2000,10,Eastern,26.6,28.37,23.01,5.37,564.5,10,0,0.0,1298.9,257.1
DS,Dar es Salaam,2000,11,Eastern,27.1,30.03,24.03,6.0,987.1,16,2,0.0,1298.9,257.1
DS,Dar es Salaam,2000,12,Eastern,27.3,29.56,23.41,6.15,1268.8,18,5,0.0,1298.9,257.1
DS,Dar es Salaam,2001,1,Eastern,28.3,32.1,26.12,5.98,929.4,10,2,0.0,1298.9,257.1
DS,Dar es Salaam,2001,2,Eastern,28.5,31.51,25.54,5.96,813.4,11,2,0.0,1298.9,257.1
DS,Dar es Salaam,2001,3,Eastern,28.0,31.85,24.08,7.77,1393.6,22,4,0.0,1298.9,257.1
DS,Dar es Salaam,2001,4,Eastern,27.3,31.4,24.3,7.1,1741.8,24,10,0.0,1298.9,257.1
DS,Dar es Salaam,2001,5,Eastern,26.3,30.09,24.61,5.49,1161.5,17,1,0.0,1298.9,257.1
DS,Dar es Salaam,2001,6,Eastern,25.8,28.61,22.86,5.75,349.1,1,1,0.0,1298.9,257.1
DS,Dar es Salaam,2001,7,Eastern,25.3,28.43,24.06,4.37,117.0,2,0,0.0,1298.9,257.1
DS,Dar es Salaam,2001,8,Eastern,25.8,29.11,21.98,7.14,117.0,1,0,0.0,1298.9,257.1
DS,Dar es Salaam,2001,9,Eastern,26.8,30.01,24.35,5.66,233.1,1,0,0.0,1298.9,257.1
DS,Dar es Salaam,2001,10,Eastern,27.3,29.91,24.98,4.93,465.2,3,1,0.0,1298.9,257.1
DS,Dar es Salaam,2001,11,Eastern,27.8,31.14,25.47,5.67,813.4,12,3,0.0,1298.9,257.1
DS,Dar es Salaam,2001,12,Eastern,28.0,31.06,24.32,6.73,1045.5,17,3,0.0,1298.9,257.1
DS,Dar es Salaam,2002,1,Eastern,28.9,32.35,25.51,6.84,1004.5,14,4,0.0,1298.9,257.1
DS,Dar es Salaam,2002,2,Eastern,29.1,31.96,24.89,7.08,879.0,11,2,0.0,1298.9,257.1
DS,Dar es Salaam,2002,3,Eastern,28.6,31.16,25.14,6.02,1506.2,21,6,0.0,1298.9,257.1
DS,Dar es Salaam,2002,4,Eastern,27.9,30.81,25.43,5.38,1882.5,23,9,0.0,1298.9,257.1
DS,Dar es Salaam,2002,5,Eastern,26.9,31.08,24.09,6.99,1255.3,20,2,0.0,1298.9,257.1
DS,Dar es Salaam,2002,6,Eastern,26.4,29.34,22.86,6.49,377.3,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2002,7,Eastern,25.9,28.76,22.54,6.21,126.4,2,0,0.0,1298.9,257.1
DS,Dar es Salaam,2002,8,Eastern,26.4,29.13,23.29,5.83,126.4,2,0,0.0,1298.9,257.1
DS,Dar es Salaam,2002,9,Eastern,27.4,31.96,23.6,8.37,251.9,3,0,0.0,1298.9,257.1
DS,Dar es Salaam,2002,10,Eastern,27.9,31.61,24.22,7.39,502.7,8,2,0.0,1298.9,257.1
DS,Dar es Salaam,2002,11,Eastern,28.4,32.11,25.61,6.5,879.0,18,2,0.0,1298.9,257.1
DS,Dar es Salaam,2002,12,Eastern,28.6,31.73,24.96,6.77,1129.9,19,4,0.0,1298.9,257.1
DS,Dar es Salaam,2003,1,Eastern,27.94,30.65,25.77,4.88,678.6,6,2,1.14,1298.9,257.1
DS,Dar es Salaam,2003,2,Eastern,28.14,32.45,25.03,7.42,593.9,9,1,1.14,1298.9,257.1
DS,Dar es Salaam,2003,3,Eastern,27.64,30.55,24.22,6.34,1017.5,9,1,1.15,1298.9,257.1
DS,Dar es Salaam,2003,4,Eastern,26.94,30.72,23.07,7.65,1271.6,10,2,1.15,1298.9,257.1
DS,Dar es Salaam,2003,5,Eastern,25.94,30.64,21.91,8.73,848.1,13,4,1.15,1298.9,257.1
DS,Dar es Salaam,2003,6,Eastern,25.44,29.34,22.39,6.95,255.1,6,0,1.13,1298.9,257.1
DS,Dar es Salaam,2003,7,Eastern,24.94,27.4,21.55,5.85,85.7,2,0,1.11,1298.9,257.1
DS,Dar es Salaam,2003,8,Eastern,25.44,28.05,21.85,6.2,85.7,2,0,1.11,1298.9,257.1
DS,Dar es Salaam,2003,9,Eastern,26.44,30.46,25.06,5.4,170.4,2,0,1.13,1298.9,257.1
DS,Dar es Salaam,2003,10,Eastern,26.94,30.08,24.02,6.07,339.8,8,0,1.14,1298.9,257.1
DS,Dar es Salaam,2003,11,Eastern,27.44,29.95,24.77,5.17,593.9,6,2,1.14,1298.9,257.1
DS,Dar es Salaam,2003,12,Eastern,27.64,30.12,25.31,4.81,763.4,12,4,1.14,1298.9,257.1
DS,Dar es Salaam,2004,1,Eastern,28.37,32.96,25.22,7.73,704.7,7,1,1.0,1298.9,257.1
DS,Dar es Salaam,2004,2,Eastern,28.57,31.71,25.73,5.97,616.8,7,0,1.0,1298.9,257.1
DS,Dar es Salaam,2004,3,Eastern,28.07,30.02,25.14,4.88,1056.6,16,5,1.0,1298.9,257.1
DS,Dar es Salaam,2004,4,Eastern,27.37,30.27,24.49,5.78,1320.5,21,6,1.0,1298.9,257.1
DS,Dar es Salaam,2004,5,Eastern,26.37,28.78,23.68,5.1,880.7,15,2,1.0,1298.9,257.1
DS,Dar es Salaam,2004,6,Eastern,25.87,27.86,23.11,4.75,264.9,3,0,0.99,1298.9,257.1
DS,Dar es Salaam,2004,7,Eastern,25.37,28.03,21.61,6.42,88.9,3,0,0.96,1298.9,257.1
DS,Dar es Salaam,2004,8,Eastern,25.87,29.0,23.29,5.71,88.9,1,0,0.96,1298.9,257.1
DS,Dar es Salaam,2004,9,Eastern,26.87,29.71,23.93,5.78,176.9,4,0,0.98,1298.9,257.1
DS,Dar es Salaam,2004,10,Eastern,27.37,31.27,24.53,6.74,352.9,7,0,0.99,1298.9,257.1
DS,Dar es Salaam,2004,11,Eastern,27.87,30.8,25.41,5.4,616.8,7,0,1.0,1298.9,257.1
DS,Dar es Salaam,2004,12,Eastern,28.07,30.58,25.72,4.85,792.7,6,1,1.0,1298.9,257.1
DS,Dar es Salaam,2005,1,Eastern,28.97,31.57,25.99,5.58,938.1,14,2,0.0,1298.9,257.1
DS,Dar es Salaam,2005,2,Eastern,29.17,32.62,25.58,7.03,820.9,9,1,0.0,1298.9,257.1
DS,Dar es Salaam,2005,3,Eastern,28.67,32.91,25.49,7.42,1406.6,20,5,0.0,1298.9,257.1
DS,Dar es Salaam,2005,4,Eastern,27.97,30.8,22.93,7.87,1758.0,22,7,0.0,1298.9,257.1
DS,Dar es Salaam,2005,5,Eastern,26.97,29.66,24.93,4.73,1172.3,19,8,0.0,1298.9,257.1
DS,Dar es Salaam,2005,6,Eastern,26.47,28.77,24.61,4.16,352.4,9,1,0.0,1298.9,257.1
DS,Dar es Salaam,2005,7,Eastern,25.97,28.83,23.33,5.5,118.1,0,0,0.0,1298.9,257.1
DS,Dar es Salaam,2005,8,Eastern,26.47,30.53,23.35,7.18,118.1,3,0,0.0,1298.9,257.1
DS,Dar es Salaam,2005,9,Eastern,27.47,30.4,23.4,7.0,235.2,1,0,0.0,1298.9,257.1
DS,Dar es Salaam,2005,10,Eastern,27.97,30.39,25.69,4.71,469.5,8,0,0.0,1298.9,257.1
DS,Dar es Salaam,2005,11,Eastern,28.47,30.94,25.07,5.87,820.9,13,3,0.0,1298.9,257.1
DS,Dar es Salaam,2005,12,Eastern,28.67,32.16,26.04,6.12,1055.2,15,3,0.0,1298.9,257.1
DS,Dar es Salaam,2006,1,Eastern,28.18,31.89,25.01,6.88,878.0,10,3,0.01,1298.9,257.1
DS,Dar es Salaam,2006,2,Eastern,28.38,32.63,25.39,7.24,768.4,12,4,0.01,1298.9,257.1
DS,Dar es Salaam,2006,3,Eastern,27.88,30.33,23.87,6.46,1316.5,21,5,0.01,1298.9,257.1
DS,Dar es Salaam,2006,4,Eastern,27.18,30.97,24.86,6.11,1645.4,26,15,0.01,1298.9,257.1
DS,Dar es Salaam,2006,5,Eastern,26.18,29.16,22.96,6.2,1097.3,16,5,0.01,1298.9,257.1
DS,Dar es Salaam,2006,6,Eastern,25.68,28.46,21.62,6.85,329.9,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2006,7,Eastern,25.18,28.11,23.54,4.57,110.6,0,0,0.0,1298.9,257.1
DS,Dar es Salaam,2006,8,Eastern,25.68,29.18,22.89,6.29,110.6,2,0,0.0,1298.9,257.1
DS,Dar es Salaam,2006,9,Eastern,26.68,29.82,24.52,5.3,220.2,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2006,10,Eastern,27.18,30.15,25.13,5.03,439.5,7,0,0.01,1298.9,257.1
DS,Dar es Salaam,2006,11,Eastern,27.68,31.12,24.46,6.66,768.4,14,1,0.01,1298.9,257.1
DS,Dar es Salaam,2006,12,Eastern,27.88,32.25,24.23,8.02,987.6,14,2,0.01,1298.9,257.1
DS,Dar es Salaam,2007,1,Eastern,29.36,31.09,25.97,5.12,764.8,10,1,0.65,1298.9,257.1
DS,Dar es Salaam,2007,2,Eastern,29.56,33.19,26.45,6.74,669.3,9,1,0.65,1298.9,257.1
DS,Dar es Salaam,2007,3,Eastern,29.06,30.99,26.17,4.82,1146.7,15,2,0.66,1298.9,257.1
DS,Dar es Salaam,2007,4,Eastern,28.36,32.24,24.29,7.95,1433.1,17,4,0.66,1298.9,257.1
DS,Dar es Salaam,2007,5,Eastern,27.36,30.73,23.13,7.6,955.7,10,2,0.66,1298.9,257.1
DS,Dar es Salaam,2007,6,Eastern,26.86,30.24,24.13,6.11,287.4,9,0,0.65,1298.9,257.1
DS,Dar es Salaam,2007,7,Eastern,26.36,29.98,22.45,7.53,96.5,2,0,0.62,1298.9,257.1
DS,Dar es Salaam,2007,8,Eastern,26.86,29.51,23.9,5.6,96.5,1,0,0.62,1298.9,257.1
DS,Dar es Salaam,2007,9,Eastern,27.86,30.03,25.58,4.45,191.9,2,0,0.64,1298.9,257.1
DS,Dar es Salaam,2007,10,Eastern,28.36,31.69,26.02,5.67,382.9,4,0,0.65,1298.9,257.1
DS,Dar es Salaam,2007,11,Eastern,28.86,31.16,26.38,4.77,669.3,7,0,0.65,1298.9,257.1
DS,Dar es Salaam,2007,12,Eastern,29.06,32.14,26.42,5.72,860.3,10,2,0.66,1298.9,257.1
DS,Dar es Salaam,2008,1,Eastern,27.96,31.43,24.44,6.99,846.4,15,3,0.19,1298.9,257.1
DS,Dar es Salaam,2008,2,Eastern,28.16,32.65,24.6,8.04,740.7,13,1,0.19,1298.9,257.1
DS,Dar es Salaam,2008,3,Eastern,27.66,30.19,24.79,5.4,1269.1,23,4,0.19,1298.9,257.1
DS,Dar es Salaam,2008,4,Eastern,26.96,30.24,24.75,5.48,1586.2,22,10,0.19,1298.9,257.1
DS,Dar es Salaam,2008,5,Eastern,25.96,29.19,23.19,6.0,1057.8,15,2,0.19,1298.9,257.1
DS,Dar es Salaam,2008,6,Eastern,25.46,28.02,21.3,6.72,318.0,4,0,0.18,1298.9,257.1
DS,Dar es Salaam,2008,7,Eastern,24.96,27.84,22.02,5.82,106.7,0,0,0.15,1298.9,257.1
DS,Dar es Salaam,2008,8,Eastern,25.46,29.43,22.07,7.36,106.7,1,0,0.15,1298.9,257.1
DS,Dar es Salaam,2008,9,Eastern,26.46,29.72,23.81,5.91,212.3,1,0,0.17,1298.9,257.1
DS,Dar es Salaam,2008,10,Eastern,26.96,29.4,23.23,6.16,423.7,5,1,0.19,1298.9,257.1
DS,Dar es Salaam,2008,11,Eastern,27.46,30.64,23.63,7.02,740.7,7,1,0.19,1298.9,257.1
DS,Dar es Salaam,2008,12,Eastern,27.66,32.2,25.78,6.43,952.1,15,5,0.19,1298.9,257.1
DS,Dar es Salaam,2009,1,Eastern,28.72,30.89,25.48,5.41,833.9,9,1,0.26,1298.9,257.1
DS,Dar es Salaam,2009,2,Eastern,28.92,31.49,26.51,4.98,729.8,8,0,0.26,1298.9,257.1
DS,Dar es Salaam,2009,3,Eastern,28.42,31.62,25.41,6.21,1250.4,19,5,0.26,1298.9,257.1
DS,Dar es Salaam,2009,4,Eastern,27.72,30.62,25.45,5.17,1562.8,22,10,0.26,1298.9,257.1
DS,Dar es Salaam,2009,5,Eastern,26.72,29.86,23.81,6.05,1042.2,10,1,0.26,1298.9,257.1
DS,Dar es Salaam,2009,6,Eastern,26.22,29.32,23.61,5.71,313.3,4,2,0.25,1298.9,257.1
DS,Dar es Salaam,2009,7,Eastern,25.72,28.42,21.98,6.45,105.1,0,0,0.22,1298.9,257.1
DS,Dar es Salaam,2009,8,Eastern,26.22,29.73,22.87,6.86,105.1,0,0,0.22,1298.9,257.1
DS,Dar es Salaam,2009,9,Eastern,27.22,30.75,25.26,5.49,209.2,5,0,0.25,1298.9,257.1
DS,Dar es Salaam,2009,10,Eastern,27.72,30.62,24.21,6.41,417.5,5,0,0.26,1298.9,257.1
DS,Dar es Salaam,2009,11,Eastern,28.22,31.28,25.96,5.32,729.8,12,1,0.26,1298.9,257.1
DS,Dar es Salaam,2009,12,Eastern,28.42,30.32,25.77,4.55,938.0,12,1,0.26,1298.9,257.1
DS,Dar es Salaam,2010,1,Eastern,29.15,32.93,25.23,7.7,576.5,10,0,1.72,1298.9,257.1
DS,Dar es Salaam,2010,2,Eastern,29.35,32.4,26.07,6.33,504.6,4,0,1.72,1298.9,257.1
DS,Dar es Salaam,2010,3,Eastern,28.85,32.36,25.56,6.8,864.2,9,1,1.73,1298.9,257.1
DS,Dar es Salaam,2010,4,Eastern,28.15,30.66,25.44,5.22,1080.1,11,3,1.73,1298.9,257.1
DS,Dar es Salaam,2010,5,Eastern,27.15,30.81,24.43,6.37,720.4,10,0,1.73,1298.9,257.1
DS,Dar es Salaam,2010,6,Eastern,26.65,29.71,24.92,4.78,216.8,6,0,1.72,1298.9,257.1
DS,Dar es Salaam,2010,7,Eastern,26.15,29.82,23.11,6.71,72.9,1,0,1.69,1298.9,257.1
DS,Dar es Salaam,2010,8,Eastern,26.65,29.79,23.22,6.57,72.9,0,0,1.69,1298.9,257.1
DS,Dar es Salaam,2010,9,Eastern,27.65,29.87,25.0,4.87,144.9,1,0,1.71,1298.9,257.1
DS,Dar es Salaam,2010,10,Eastern,28.15,30.65,25.44,5.2,288.7,3,0,1.72,1298.9,257.1
DS,Dar es Salaam,2010,11,Eastern,28.65,31.51,26.14,5.37,504.6,12,1,1.72,1298.9,257.1
DS,Dar es Salaam,2010,12,Eastern,28.85,31.33,25.97,5.35,648.4,9,2,1.73,1298.9,257.1
DS,Dar es Salaam,2011,1,Eastern,28.76,31.29,25.79,5.5,960.3,9,2,0.0,1298.9,257.1
DS,Dar es Salaam,2011,2,Eastern,28.96,32.11,26.3,5.81,840.4,11,1,0.0,1298.9,257.1
DS,Dar es Salaam,2011,3,Eastern,28.46,31.11,26.18,4.93,1440.0,23,11,0.0,1298.9,257.1
DS,Dar es Salaam,2011,4,Eastern,27.76,31.05,25.14,5.91,1799.8,20,7,0.0,1298.9,257.1
DS,Dar es Salaam,2011,5,Eastern,26.76,30.15,24.44,5.71,1200.2,14,5,0.0,1298.9,257.1
DS,Dar es Salaam,2011,6,Eastern,26.26,30.09,22.82,7.27,360.7,5,1,0.0,1298.9,257.1
DS,Dar es Salaam,2011,7,Eastern,25.76,27.11,22.06,5.05,120.9,3,0,0.0,1298.9,257.1
DS,Dar es Salaam,2011,8,Eastern,26.26,28.05,22.89,5.16,120.9,2,0,0.0,1298.9,257.1
DS,Dar es Salaam,2011,9,Eastern,27.26,30.48,23.6,6.88,240.8,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2011,10,Eastern,27.76,31.26,25.07,6.19,480.7,10,1,0.0,1298.9,257.1
DS,Dar es Salaam,2011,11,Eastern,28.26,32.01,26.57,5.44,840.4,13,0,0.0,1298.9,257.1
DS,Dar es Salaam,2011,12,Eastern,28.46,30.72,24.78,5.94,1080.3,11,2,0.0,1298.9,257.1
DS,Dar es Salaam,2012,1,Eastern,28.24,30.38,24.69,5.69,513.3,9,1,2.08,1298.9,257.1
DS,Dar es Salaam,2012,2,Eastern,28.44,31.09,25.47,5.62,449.2,9,1,2.08,1298.9,257.1
DS,Dar es Salaam,2012,3,Eastern,27.94,32.79,24.99,7.8,769.4,12,1,2.09,1298.9,257.1
DS,Dar es Salaam,2012,4,Eastern,27.24,28.89,24.55,4.34,961.5,10,3,2.09,1298.9,257.1
DS,Dar es Salaam,2012,5,Eastern,26.24,28.52,23.78,4.75,641.4,10,1,2.08,1298.9,257.1
DS,Dar es Salaam,2012,6,Eastern,25.74,28.7,23.04,5.66,193.1,4,0,2.07,1298.9,257.1
DS,Dar es Salaam,2012,7,Eastern,25.24,28.76,23.0,5.75,65.0,0,0,2.04,1298.9,257.1
DS,Dar es Salaam,2012,8,Eastern,25.74,30.72,22.48,8.24,65.0,0,0,2.04,1298.9,257.1
DS,Dar es Salaam,2012,9,Eastern,26.74,28.94,24.78,4.16,129.1,3,0,2.07,1298.9,257.1
DS,Dar es Salaam,2012,10,Eastern,27.24,31.64,24.52,7.12,257.1,5,0,2.08,1298.9,257.1
DS,Dar es Salaam,2012,11,Eastern,27.74,31.08,24.68,6.4,449.2,8,0,2.08,1298.9,257.1
DS,Dar es Salaam,2012,12,Eastern,27.94,30.14,25.29,4.85,577.3,5,1,2.08,1298.9,257.1
DS,Dar es Salaam,2013,1,Eastern,28.33,30.6,24.88,5.72,762.4,8,1,0.67,1298.9,257.1
DS,Dar es Salaam,2013,2,Eastern,28.53,31.72,26.98,4.74,667.2,11,0,0.67,1298.9,257.1
DS,Dar es Salaam,2013,3,Eastern,28.03,31.97,24.48,7.49,1143.1,14,4,0.67,1298.9,257.1
DS,Dar es Salaam,2013,4,Eastern,27.33,29.16,22.84,6.31,1428.6,19,6,0.67,1298.9,257.1
DS,Dar es Salaam,2013,5,Eastern,26.33,29.74,23.03,6.72,952.7,11,1,0.67,1298.9,257.1
DS,Dar es Salaam,2013,6,Eastern,25.83,29.19,22.44,6.76,286.5,2,0,0.66,1298.9,257.1
DS,Dar es Salaam,2013,7,Eastern,25.33,28.21,23.27,4.94,96.2,1,0,0.63,1298.9,257.1
DS,Dar es Salaam,2013,8,Eastern,25.83,27.8,22.05,5.74,96.2,2,0,0.63,1298.9,257.1
DS,Dar es Salaam,2013,9,Eastern,26.83,29.03,23.45,5.58,191.3,3,0,0.65,1298.9,257.1
DS,Dar es Salaam,2013,10,Eastern,27.33,31.39,24.55,6.84,381.7,4,0,0.66,1298.9,257.1
DS,Dar es Salaam,2013,11,Eastern,27.83,31.61,23.96,7.65,667.2,11,3,0.67,1298.9,257.1
DS,Dar es Salaam,2013,12,Eastern,28.03,31.9,26.6,5.29,857.6,9,2,0.67,1298.9,257.1
DS,Dar es Salaam,2014,1,Eastern,29.05,32.48,25.94,6.55,878.4,9,0,0.01,1298.9,257.1
DS,Dar es Salaam,2014,2,Eastern,29.25,31.28,26.62,4.66,768.7,11,4,0.01,1298.9,257.1
DS,Dar es Salaam,2014,3,Eastern,28.75,31.63,26.13,5.5,1317.1,17,7,0.01,1298.9,257.1
DS,Dar es Salaam,2014,4,Eastern,28.05,30.63,24.83,5.8,1646.2,17,8,0.01,1298.9,257.1
DS,Dar es Salaam,2014,5,Eastern,27.05,29.34,23.27,6.07,1097.8,13,4,0.01,1298.9,257.1
DS,Dar es Salaam,2014,6,Eastern,26.55,29.6,24.12,5.48,330.0,5,0,0.0,1298.9,257.1
DS,Dar es Salaam,2014,7,Eastern,26.05,28.53,23.17,5.36,110.7,6,0,0.0,1298.9,257.1
DS,Dar es Salaam,2014,8,Eastern,26.55,29.37,22.92,6.46,110.7,3,0,0.0,1298.9,257.1
DS,Dar es Salaam,2014,9,Eastern,27.55,29.79,23.54,6.25,220.3,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2014,10,Eastern,28.05,30.91,26.25,4.66,439.7,4,0,0.0,1298.9,257.1
DS,Dar es Salaam,2014,11,Eastern,28.55,32.04,24.77,7.26,768.7,17,2,0.01,1298.9,257.1
DS,Dar es Salaam,2014,12,Eastern,28.75,32.74,26.3,6.44,988.1,15,1,0.01,1298.9,257.1
DS,Dar es Salaam,2015,1,Eastern,29.33,31.87,25.84,6.03,654.1,7,1,1.28,1298.9,257.1
DS,Dar es Salaam,2015,2,Eastern,29.53,32.86,25.73,7.13,572.5,9,0,1.28,1298.9,257.1
DS,Dar es Salaam,2015,3,Eastern,29.03,32.8,27.43,5.37,980.7,11,2,1.29,1298.9,257.1
DS,Dar es Salaam,2015,4,Eastern,28.33,31.67,25.55,6.12,1225.7,19,5,1.29,1298.9,257.1
DS,Dar es Salaam,2015,5,Eastern,27.33,29.9,23.34,6.56,817.4,8,3,1.28,1298.9,257.1
DS,Dar es Salaam,2015,6,Eastern,26.83,29.98,23.61,6.37,245.9,6,0,1.27,1298.9,257.1
DS,Dar es Salaam,2015,7,Eastern,26.33,28.59,23.16,5.43,82.6,2,0,1.24,1298.9,257.1
DS,Dar es Salaam,2015,8,Eastern,26.83,29.94,23.69,6.25,82.6,1,0,1.24,1298.9,257.1
DS,Dar es Salaam,2015,9,Eastern,27.83,30.75,24.86,5.89,164.3,4,0,1.27,1298.9,257.1
DS,Dar es Salaam,2015,10,Eastern,28.33,32.99,25.32,7.67,327.6,4,0,1.28,1298.9,257.1
DS,Dar es Salaam,2015,11,Eastern,28.83,31.32,25.51,5.81,572.5,6,1,1.28,1298.9,257.1
DS,Dar es Salaam,2015,12,Eastern,29.03,31.27,27.0,4.27,735.8,14,1,1.28,1298.9,257.1
DS,Dar es Salaam,2016,1,Eastern,29.64,32.03,27.12,4.92,562.2,6,1,1.81,1298.9,257.1
DS,Dar es Salaam,2016,2,Eastern,29.84,32.53,25.2,7.33,492.1,2,0,1.8,1298.9,257.1
DS,Dar es Salaam,2016,3,Eastern,29.34,32.21,25.37,6.84,842.8,13,2,1.81,1298.9,257.1
DS,Dar es Salaam,2016,4,Eastern,28.64,31.63,26.21,5.42,1053.3,13,1,1.81,1298.9,257.1
DS,Dar es Salaam,2016,5,Eastern,27.64,30.5,26.2,4.3,702.5,9,2,1.81,1298.9,257.1
DS,Dar es Salaam,2016,6,Eastern,27.14,30.0,25.58,4.42,211.4,5,0,1.8,1298.9,257.1
DS,Dar es Salaam,2016,7,Eastern,26.64,28.6,24.95,3.65,71.1,0,0,1.77,1298.9,257.1
DS,Dar es Salaam,2016,8,Eastern,27.14,31.23,24.49,6.73,71.1,2,0,1.77,1298.9,257.1
DS,Dar es Salaam,2016,9,Eastern,28.14,30.53,25.55,4.98,141.3,2,0,1.79,1298.9,257.1
DS,Dar es Salaam,2016,10,Eastern,28.64,32.54,26.31,6.23,281.6,5,0,1.8,1298.9,257.1
DS,Dar es Salaam,2016,11,Eastern,29.14,32.56,26.78,5.77,492.1,10,0,1.8,1298.9,257.1
DS,Dar es Salaam,2016,12,Eastern,29.34,33.26,27.24,6.02,632.4,10,1,1.81,1298.9,257.1
DS,Dar es Salaam,2017,1,Eastern,26.91,30.54,24.9,5.64,803.2,17,0,0.44,1298.9,257.1
DS,Dar es Salaam,2017,2,Eastern,27.11,31.98,25.28,6.7,702.9,10,1,0.44,1298.9,257.1
